code,Category,Name,"Long Description","Cost Per Unit",Quantity,"Unit of measure","Total Cost",RETAIL,WHOLESALE,REGULAR,"Vat Status",Availability
378356655,Stocks,"Supot brown bag #10 (20pcs)","Supot brown bag #10 (20pcs)",0,,each,0,0,0,0,yes,Available
1050481948,Stocks,"Supot brown bag #2 (20pcs)","Supot brown bag #2 (20pcs)",6,0,each,0,9,0,0,yes,Available
1276090157,Stocks,"Supot brown bag #3 (20pcs)","Supot brown bag #3 (20pcs)",0,,each,0,0,0,0,yes,Available
810454414,Stocks,"Supot brown bag #45 (20pcs)","Supot brown bag #45 (20pcs)",46,,each,0,65,0,0,yes,Available
1141295578,Stocks,"Supot brown bag #5 (20pcs)","Supot brown bag #5 (20pcs)",0,,each,0,0,0,0,yes,Available
675740166,Stocks,"Supot brown bag #6 (20pcs)","Supot brown bag #6 (20pcs)",0,,each,0,0,0,0,yes,Available
070504012564,"Baking Supply","Swiss valley cream cheese 226g","Swiss Valley Cream Cheese 226g",125,0,piece,0,130,0,0,yes,Available
215165244,Equipment,Syringe,Syringe,0,,each,0,0,0,0,yes,Available
46127341,"Milk Tea Equipments/Supplies","Syrup Container with pump 1600ml (Square)","Syrup Container with pump 1600ml (Square)",160,2,piece,320,210,0,0,yes,Available
355864115,Equipment,Table,Table,0,,each,0,0,0,0,yes,Available
44584566,Services,"Table Menu Printing","Table Menu Printing",0,-7,piece,0,245,0,0,yes,Available
88947976,"Baking Supply","Taco Shell 180g (12pcs)","Taco Shell 180g (12pcs)",53,0,box,0,75,0,0,yes,Available
2100010015990,"Milk Tea Equipments/Supplies","Take Out Plastic Bag (Double)","Take Out Plastic Bag (Double)",69.487145900812,222,piece,15426.14638998,110,0,0,yes,Available
2100010015983,"Milk Tea Equipments/Supplies","Take Out Plastic Bag (Single)","Take Out Plastic Bag (Single)",42.639536633068,330,piece,14071.047088912,90,0,0,yes,Available
43651115,"Milk Tea Equipments/Supplies","Tapioca Container (2.2Liter)","Tapioca Container (2.2Liter)",140,1,piece,140,205,0,0,yes,Available
195885924,"Milk Tea Equipments/Supplies","Tapioca Pearl Spoon 7.5cm","Tapioca Pearl Spoon 7.5cm",34.951923079271,23,each,803.89423082323,90,0,0,yes,Available
22021298,Services,"Tarpaulin Printing","Tarpaulin Printing",10,-55,foot,0,15,0,0,yes,Available
735305231,"Top Creamery Milk Tea","TC Brown Sugar Milk Tea (500gx40packs)","Top Creamery Brown Sugar Milk Tea (500g)",105.3,2,each,210.6,200,0,0,yes,Available
276315610,"Top Creamery Syrups","TC Brown Sugar Syrup (1kgx12L)","Top Creamery Brown Sugar Syrup (1kg)",167.82100840335,-4,piece,0,190,0,0,yes,Available
79461498,Stocks,"TCH Assam black tea 600g","TCH Assam black tea 600g",313.33333333333,7,piece,2193.3333333333,425,0,0,yes,Available
4719865831082,"Fruit Syrups &amp; Purees","TCH Blueberry Fruit Syrup(2.5kgx6) ","TCH Blueberry Fruit Syrup (2.5kgx6) ",481.57142857143,6,piece,2889.4285714286,645,0,0,yes,Available
07972126,"Taichungho Milk Tea","TCH Dark Choco Milk Tea Powder (1kgx20)","TCH Dark Choco Milk Tea Powder (1kgx20)",395,1,piece,395,425,0,0,yes,Available
20106911,"Fruit Syrups &amp; Purees","TCH Grape Fruit Syrup (2.5kgx6)","TCH Grape Fruit Syrup (2.5kgx6)",380,,piece,0,0,0,0,yes,Available
76593178,"Fruit Syrups &amp; Purees","TCH Green Apple Fruit Syrup (2.5kgx6)","TCH Green Apple Fruit Syrup (2.5kgx6)",410,1,piece,410,470,0,0,yes,Available
53653543,"Fruit Syrups &amp; Purees","TCH Kiwi Fruit Syrup (2.5kgx6)","TCH Kiwi Fruit Syrup (2.5kgx6)",500,1,piece,500,470,0,0,yes,Available
4719865830832,"Fruit Syrups &amp; Purees","TCH Lemon Fruit Syrup (2.5kgx6)","TCH Lemon Fruit Syrup (2.5kgx6)",410,5,piece,2050,470,0,0,yes,Available
4719865830993,"Fruit Syrups &amp; Purees","TCH Lychee Fruit Syrup (2.5kgx6)","TCH Lychee Fruit Syrup (2.5kgx6)",410,5,piece,2050,470,0,0,yes,Available
4719865831037,"Fruit Syrups &amp; Purees","TCH Mango Fruit Syrup (2.5kgx6)","TCH Mango Fruit Syrup (2.5kgx6)",496,0,piece,0,475,0,0,yes,Available
04653134,"Taichungho Milk Tea","TCH Matcha milk tea powder (1kgx20)","TCH Matcha milk tea powder (1kgx20)",500,12,piece,6000,575,0,0,yes,Available
772395710,"Toppings &amp; Sinkers","TCH Nata De Coco (4kgx4)","TCH Nata De Coco (4kgx4)",480,,piece,0,0,0,0,yes,Available
57409689,"Taichungho Milk Tea","TCH Okinawa milk tea powder (1kgx20)","TCH Okinawa milk tea powder (1kgx20)",450,0,piece,0,480,0,0,yes,Available
584018810,Stocks,"TCH Passion Fruit Syrup 2.5kgx6","TCH Passion Fruit Syrup 2.5kgx6",465,8,piece,3720,545,0,0,yes,Available
06092351,"Fruit Syrups &amp; Purees","TCH Strawberry Fruit Syrup (2.5kgx6)","TCH Strawberry Fruit Syrup (2.5kgx6)",429.8991008991,4,piece,1719.5964035964,470,0,0,yes,Available
93588737,"Taichungho Milk Tea","TCH Strawberry milk tea powder (1kgx20)","TCH Strawberry milk tea powder (1kgx20)",370,0,piece,0,430,0,0,yes,Available
38866715,"Taichungho Milk Tea","TCH Taro milk tea powder (1kgx20)","TCH Taro milk tea powder (1kgx20)",389.17175417176,15,piece,5837.5763125764,415,0,0,yes,Available
45259005,"Fruit Syrups &amp; Purees","TCH Wintermelon Fruit Syrup (2.5kgx6)","TCH Wintermelon Fruit Syrup (2.5kgx6)",385,0,piece,0,470,0,0,yes,Available
38972317,"Milk Tea Equipments/Supplies","Tea Bag Strainer (Medium)","Tea Bag Strainer (Medium)",87,3,piece,261,140,0,0,yes,Available
100975438,Essentials,"Thermal Scanner(BO HUI)","Thermal Scanner(BO HUI)",0,,each,0,0,0,0,no,Available
931954295,Essentials,"Thermal Scanner(HGO1)","Thermal Scanner(HGO1)",0,,each,0,0,0,0,no,Available
392816145,Essentials,"Thermal Scanner(ROHS)","Thermal Scanner(ROHS)",0,,each,0,0,0,0,no,Available
30395114,Spices/Herbs,"Thyme Leaves 100g","Thyme Leaves 100g",69,13,each,897,90,0,0,yes,Available
11423195,"Fruit Syrups &amp; Purees","Tiger Brown Sugar Syrup 1L","Tiger Brown Sugar Syrup 1L ",179.99962653762,2,piece,359.99925307524,285,0,0,yes,Available
244967859,Teas,"Top Creamery  Assam Black Tea (600gx24packs))","Top Creamery Assam Black Tea (600g)",230.1,48,pack,11044.8,320,0,0,yes,Available
20845764,"Top Creamery Shake, Slush, Frappe","Top Creamery  Avocado PF (1kgx20packs)","Top Creamery Avocado Powdered Flavor (1kg)",203.19688647672,16,each,3251.1501836275,275,0,0,yes,Available
1052731202,"Top Creamery Milk Tea","Top Creamery  Bamboo Charcoal Milk Tea Powder (500gx40packs)","Top Creamery Bamboo Charcoal Milk Tea Powder (500g)",136.36493506494,38,each,5181.8675324677,200,0,0,yes,Available
475998377,"Top Creamery Syrups","Top Creamery  Blueberry Fruit Syrup (1kgx12L)","Top Creamery Blueberry Fruit Syrup (1kg)",148.30449671394,0,each,0,210,0,0,yes,Available
1135712609,"Top Creamery Shake, Slush, Frappe","Top Creamery  Blueberry PF (1kgx20packs)","Top Creamery Blueberry Powdered Flavor(1kg)",175.99499032176,0,each,0,240,0,0,yes,Available
242316953,"Toppings &amp; Sinkers","Top Creamery  Cherry Popping Boba (3.2 kgx4gallons)","Top Creamery Cherry Popping Boba (3.2 kg)",511.16,0,each,0,830,0,0,yes,Available
343051400,"Top Creamery Shake, Slush, Frappe","Top Creamery  Chocolate Hazelnut PF (1kgx20packs)","Top Creamery Chocolate Hazelnut Powdered Flavor (1kg)",210.60000486513,32,each,6739.2001556842,285,0,0,yes,Available
1177645130,"Top Creamery Hot/Cold Ice Blend","Top Creamery  Chocolate Hot/Ice Blend (500gx40packs)","Top Creamery Chocolate Hot/Ice Blend (500g)",136.50010553452,168,each,22932.017729799,195,0,0,yes,Available
442098906,"Toppings &amp; Sinkers","Top Creamery  Chocolate Popping Boba (3.2kgx4gallons)","Top Creamery Chocolate Popping Boba (3.2kg)",563.61829,,each,0,830,0,0,yes,Available
795753933,"Toppings &amp; Sinkers","Top Creamery  Coffee Popping Boba (3.2kgx4gallons)","Top Creamery Coffee Popping Boba (3.2kg)",510.12,,each,0,830,0,0,yes,Available
1314688963,"Top Creamery Baking","Top Creamery  Crushed Cookies (500gx18packs)","Top Creamery Crushed Cookies (500g)",182.24348047538,28,each,5102.8174533106,240,0,0,yes,Available
369640795,"Top Creamery Hot/Cold Ice Blend","Top Creamery  Dark Chocolate Hot/Ice Blend  (500gx36packs)","Top Creamery Dark Chocolate Hot/Ice Blend  (500g)",156.33111047686,50,each,7816.555523843,220,0,0,yes,Available
1216886579,"Toppings &amp; Sinkers","Top Creamery  Egg Pudding (1kg)","Top Creamery Egg Pudding (1kg)",357.83679,,each,0,430,0,0,yes,Available
635253594,"Top Creamery Gelato","Top Creamery  Gelato Choco Hazelnut (1kgx20packs)","Top Creamery Gelato Choco Hazelnut (1kg)",252.72,0,each,0,410,0,0,yes,Available
89327516,"Top Creamery Gelato","Top Creamery  Gelato Cream Cheese (1kgx20packs)","Top Creamery Gelato Cream Cheese (1kg)",178.5,,each,0,380,0,0,yes,Available
32493687,"Top Creamery Gelato","Top Creamery  Gelato Mango (1kgx20packs)","Top Creamery Gelato Mango (1kg)",228.15,0,each,0,375,0,0,yes,Available
126560702,"Top Creamery Gelato","Top Creamery  Gelato Strawberry (1kgx20packs)","Top Creamery Gelato Strawberry (1kg)",280.8,0,each,0,410,0,0,yes,Available
505078018,"Toppings &amp; Sinkers","Top Creamery  Grass Syrup (3kgx4gallons)","Top Creamery Grass Syrup (3kg)",333.50795,,each,0,400,0,0,yes,Available
889178304,"Top Creamery Hot/Cold Ice Blend","Top Creamery  Hershey's Hot/Ice Cold Blend (500gx36packs)","Top Creamery Hershey's Hot/Ice ColdBlend (500g)",183.29946495108,58,each,10631.368967163,255,0,0,yes,Available
1293200554,"Top Creamery Milk Tea","Top Creamery  Jasmine  Green Tea (A+ 600gx12)","Top Creamery Jasmine  Green Tea (A+ 600g)",390,0,each,0,510,0,0,yes,Available
219342430,"Top Creamery Baking","Top Creamery  Long Potato Fries (1kg)","Top Creamery  Long Potato Fries (1kg)",230.01161281469,0,each,0,400,0,0,yes,Available
398840932,"Top Creamery Syrups","Top Creamery  Lychee Fruit Syrup (1kgx12L)","Top Creamery Lychee Fruit Syrup (1kg)",159.9,0,each,0,230,0,0,yes,Available
1058675659,"Toppings &amp; Sinkers","Top Creamery  Lychee Popping Boba (3.2 kgx4gallons)","Top Creamery Lychee Popping Boba (3.2 kg)",510.9,0,each,0,830,0,0,yes,Available
515320157,"Toppings &amp; Sinkers","Top Creamery  Mango Popping Boba (3.2kgx4gallons)","Top Creamery Mango Popping Boba (3.2kg)",662.96108,,each,0,830,0,0,yes,Available
141060358,"Toppings &amp; Sinkers","Top Creamery  Mango Pudding (1kg)","Top CreameryMango Pudding (1kg)",357.83679,,each,0,430,0,0,yes,Available
558096148,"Top Creamery Syrups","Top Creamery  Mango Syrup (1kgx12L)","Top Creamery Mango Syrup (1kg)",0,,each,0,0,0,0,yes,Available
381369048,"Top Creamery Shake, Slush, Frappe","Top Creamery  Matcha Green Tea PF (1kgx20packs)","Top Creamery Matcha Green Tea Powdered Flavor (1kg)",335.40040473266,20,each,6708.0080946532,440,0,0,yes,Available
1134949469,"Top Creamery Syrups","Top Creamery  Muscovado Syrup (1kgx12L)","Top Creamery Muscovado Syrup (1kg)",198.89972911428,1,each,198.89972911428,275,0,0,yes,Available
633293610,"Toppings &amp; Sinkers","Top Creamery  Nata de coco (4kg)","Top Creamery  Nata de coco (4kg)",436.8,,piece,0,0,0,0,yes,Available
267862052,"Top Creamery Milk Tea","Top Creamery  Okinawa Milk Tea Powder (500gx40packs)","Top Creamery Okinawa Milk Tea Ice Blend (500g)",171.60006669709,3,each,514.80020009127,230,0,0,yes,Available
127725495,"Top Creamery Syrups","Top Creamery  Peach Mango Fruit Syrup (1kgx12L)","Top Creamery Peach Mango Fruit Syrup (1kg)",124.72064777328,0,each,0,195,0,0,yes,Available
844835868,"Toppings &amp; Sinkers","Top Creamery  Peach Popping Boba (3.2 kgx4gallons)","Top Creamery Peach Popping Boba (3.2 kg)",511.16,0,each,0,830,0,0,yes,Available
660437205,"Top Creamery Syrups","Top Creamery  Pineapple Fruit Syrup (1kgx12L)","Top Creamery Pineapple Fruit Syrup (1kg)",144.48813363636,0,each,0,210,0,0,yes,Available
319594894,"Toppings &amp; Sinkers","Top Creamery  Rainbow Jelly (3.8 kgx4gallons)","Top Creamery Rainbow Jelly (3.8 kg)",473.328,-1,each,0,675,0,0,yes,Available
474713089,"Top Creamery Hot/Cold Ice Blend","Top Creamery  Red Velvet Powder Hot/Ice Cold Blend (500gx40packs)","Top Creamery Red Velvet Powder Hot/Ice Cold Blend (500g)",128.70127976488,32,each,4118.4409524762,175,0,0,yes,Available
506443637,"Top Creamery Milk Tea","Top Creamery  Salted Cheese Foam","Top Creamery Salted Cheese Foam ",273,11,each,3003,380,0,0,yes,Available
563759449,"Top Creamery Milk Tea","Top Creamery  Salted Cheese Foam w/ Whipped Cream (600g)","Top Creamery Salted Cheese Foam w/ Whipped Cream (600g)",520.02911,0,each,0,620,0,0,yes,Available
34381454,"Top Creamery Syrups","Top Creamery  Sweet Grapes Fruit Juice Syrup (1kgx12L)","Top Creamery Sweet Grapes Fruit Juice Syrup (1kg)",159.8448997537,2,each,319.6897995074,230,0,0,yes,Available
1264361904,"Toppings &amp; Sinkers","Top Creamery  Sweetened Aloe (3kg)","Top Creamery Sweetened Aloe (3kg)",458.20699,,each,0,550,0,0,yes,Available
1044537491,"Top Creamery Products","Top Creamery  Tea Brewer Stainless Steel","Top Creamery Tea Brewer Stainless Steel",24578.21789,,each,0,29099,0,0,yes,Available
984289616,"Top Creamery Milk Tea","Top Creamery  Yogurt Powdered Base (1kgx20packs)","Top Creamery Yogurt Powdered Base (1kg)",164,5,each,820,255,0,0,yes,Available
1043011212,"Top Creamery Syrups","Top Creamery  Yogurt Syrup (1kgx12L)","Top Creamery Yogurt Syrup (1kg)",179.34545454545,0,liter,0,240,0,0,yes,Available
87226614,"Top Creamery Syrups","Top Creamery Almond Syrup (1kgx12L)","Top Creamery Almond Syrup (1kg)",211.99285714286,7,piece,1483.95,270,0,0,yes,Available
734903579,"Top Creamery Syrups","Top Creamery Banana Fruit Syrup (1kgx12L)","Top Creamery Banana Fruit Syrup (1kg)",127.92,0,each,0,210,0,0,yes,Available
63076714,"Top Creamery Shake, Slush, Frappe","Top Creamery Banana PF (1kgx20kg)","Top Creamery Banana Powdered Flavor",171.6,0,piece,0,305,0,0,yes,Available
501744303,"Toppings &amp; Sinkers","Top Creamery Basil Seeds (1kgx20packs)","Top Creamery Basil Seeds (1kg)",731.64,0,each,0,940,0,0,yes,Available
97941736,Stocks,"Top Creamery Blueberry Fruit Jam 1kg","Top Creamery Blueberry Fruit Jam 1kg",245.7,12,piece,2948.4,350,0,0,yes,Available
111539010,"Top Creamery Shake, Slush, Frappe","Top Creamery Buco Pandan PF (1kgx20packs)","Top Creamery Buco Pandan Powdered Flavor (1kg)",192.15467640665,0,piece,0,245,0,0,yes,Available
176851610,"Baking Supply","Top Creamery Buttermilk Powder 1kg","Top Creamery Buttermilk Powder 1kg",144.3,0,piece,0,390,0,0,yes,Available
95419909,Stocks,"Top Creamery Butterscotch Syrup ","Top Creamery Butterscotch Syrup 1L",249.6,,piece,0,260,0,0,yes,Available
94141443,Stocks,"Top Creamery California Fruit Jam Taiwan (1kgx12L)","Top Creamery California Fruit Jam Taiwan (1kg)",213.75,0,piece,0,305,0,0,yes,Available
83679827,"Top Creamery Hot/Cold Ice Blend","Top Creamery Cappuccino Hot/Ice Cold Blend (500gx40packs)","Top Creamery Cappuccino Hot/Ice Cold Blend (500g",113.1,5,piece,565.5,145,0,0,yes,Available
68682577,"Top Creamery Hot/Cold Ice Blend","Top Creamery Caramel Macchiatto Hot/Ice Cold Blend (500gx40packs)","Top Creamery Caramel Macchiatto Hot/Ice Cold(500g)",124.79831348319,64,each,7987.0920629242,180,0,0,yes,Available
761251983,"Top Creamery Milk Tea","Top Creamery Caramel Milk Tea Powder (500gx40packs)","Top Creamery Caramel Milk Powder(500g)",125.04903687397,0,each,0,205,0,0,yes,Available
30310919,"Top Creamery Syrups","Top Creamery Caramel Syrup 1kg","Top Creamery Caramel Syrup 1kg",163.79998899901,3,piece,491.39996699703,230,0,0,yes,Available
160540504,"Top Creamery Milk Tea","Top Creamery Ceylon Uva Black Tea (600gx12)","Top Creamery Ceylon Uva Black Tea (600g)",292.5,13,each,3802.5,385,0,0,yes,Available
9358503,"Top Creamery Shake, Slush, Frappe","Top Creamery Cheese cake PF (1kgx20pcks)","Top Creamery Cheese cake Powdered Flavor (1kg)",202.81268618387,52,each,10546.259681561,275,0,0,yes,Available
777117257,"Top Creamery Shake, Slush, Frappe","Top creamery Cheesy Mango PF (1kgx20packs)","Top creamery Cheesy Mango Powdered Flavor (1kg)",178.94888779041,1,each,178.94888779041,240,0,0,yes,Available
31748254,"Top Creamery Shake, Slush, Frappe","Top Creamery Choco kisses PF (1kgx20packs)","Top Creamery Milk Choco W/Choco Chips (Kisses) Powder (1kg)",226.19862647349,4,piece,904.79450589396,305,0,0,yes,Available
891,"Top Creamery Shake, Slush, Frappe","Top Creamery Choco Strawberry PF (1kgx20pcks)","Top Creamery Choco Strawberry Powdered Flavor (1kg)",210.48613629607,-1,kilogram,0,285,0,0,yes,Available
72836408,Stocks,"Top Creamery Chocolate Dip 1kg","Top Creamery Chocolate Dip 1kg",152.1,,piece,0,196,0,0,yes,Available
179217345,"Top Creamery Milk Tea","Top Creamery Chocolate Milk tea Powder (500gx40packs)","Top Creamery Chocolate Milk tea Powder (500g)",148.15185185185,0,each,0,195,0,0,yes,Available
96337073,"Top Creamery Syrups","Top Creamery Chocolate Syrup (1kg)","Top Creamery Chocolate Syrup (1kg)",171.60835269701,0,piece,0,245,0,0,yes,Available
78329256,"Top Creamery Baking","Top Creamery Chocolate Waffle Powder (1kgx20packs)","Top Creamery Chocolate Waffle Powder (1kg)",126,0,piece,0,165,0,0,yes,Available
66753704,"Coffee Beans","Top Creamery Classic Series (Caramel Hazelnut) 454g","Top Creamery Classic Series (Caramel Hazelnut) 454g",375.4,,piece,0,481,0,0,yes,Available
94253696,Stocks,"Top Creamery Coffee Bean Arabica (454g) Brazil Origin ","Top Creamery Coffee Bean Arabica (454g) Brazil Origin ",375.4,0,piece,0,481,0,0,yes,Available
65913208,Stocks,"Top Creamery Coffee Beans Arabica/Robusta (500g)","Top Creamery Coffee Beans Arabica/Robusta (500g)",0,,piece,0,0,0,0,yes,Available
420490002,"Top Creamery Hot/Cold Ice Blend","Top Creamery Coffee Latte Hot/Ice Cold Blend(500gx40packs)","Top Creamery Coffee Latte Hot/Ice Cold Blend Powder (500g)",113.10226362865,67,each,7577.8516631195,165,0,0,yes,Available
1234960941,"Toppings &amp; Sinkers","Top Creamery Coffee Pudding","Top Creamery Coffee Pudding",357.83679,,each,0,430,0,0,yes,Available
989912751,"Top Creamery Shake, Slush, Frappe","Top Creamery Cookies &amp; Cream PF (1kgx18packs)","Top Creamery Cookies &amp; Cream Powdered Flavor (1kg)",210.59531652809,51,each,10740.361142933,285,0,0,yes,Available
85058392,"Top Creamery Shake, Slush, Frappe","Top Creamery Cream Cheese Supreme PF 750g","Top Creamery Cream Cheese Supreme PF 750g",194.94948163118,4,piece,779.79792652472,260,0,0,yes,Available
91798213,"Top Creamery Milk Tea","Top Creamery Cream Puff (500gx30packs) ","Top Creamery Cream Puff (500g) ",254.0257068956,28,piece,7112.7197930768,335,0,0,yes,Available
10324813,"Top Creamery Syrups","Top Creamery Creamy Vanilla Syrup (1kgx12L)","Top Creamery Creamy Vanilla Syrup (1kg)",175.50106361969,12,piece,2106.0127634363,245,0,0,yes,Available
86388269,Stocks,"Top Creamery Espresso Syrup (1kgx12L)","Top Creamery Espresso Syrup (1kg)",351,0,piece,0,470,0,0,yes,Available
1150453255,"Top Creamery Shake, Slush, Frappe","Top Creamery Frappe Base 1kg","Top Creamery Frappe Base",230.09997676104,120,each,27611.997211325,310,0,0,yes,Available
39042668,"Top Creamery Syrups","Top Creamery French Vanilla Syrup (1kgx12L)","Top Creamery French Vanilla Syrup (1kg)",175.5,21,piece,3685.5,245,0,0,yes,Available
689958664,"Top Creamery Milk Tea","Top Creamery GC Butterfly Pea (1kg)","Top Creamery Gradient Color Beverage Powder (1kg)",401.80078125,2,each,803.6015625,600,0,0,yes,Available
1180778019,"Top Creamery Gelato","Top Creamery Gelato Avocado (1kgx20packs)","Top Creamery Gelato Avocado 1kg",179.4,0,each,0,385,0,0,yes,Available
1058474833,"Top Creamery Gelato","Top Creamery Gelato Cookies &amp; Cream (1kgx20packs)","Top Creamery Gelato Cookies &amp; Cream (1kg)",256.97608695652,0,each,0,400,0,0,yes,Available
1301675422,"Top Creamery Gelato","Top Creamery Gelato Dark Chocolate (1kgx20packs)","Top Creamery Gelato Dark Chocolate (1kg)",191.1,0,each,0,410,0,0,yes,Available
1113220069,"Top Creamery Gelato","Top Creamery Gelato Ube (1kgx20packs)","Top Creamery Gelato Ube (1kg)",235.73729977117,0,each,0,385,0,0,yes,Available
12089740,"Top Creamery Gelato","Top Creamery Gelato Vanilla (1kgx20packs)","Top Creamery Gelato Vanilla (1kg)",255.528,0,each,0,390,0,0,yes,Available
000123,"Top Creamery Syrups","Top Creamery Green Apple Fruit Syrup (1kgx12L))","Top Creamery Green Apple Fruit Syrup (1kg)",175.50107894123,12,liter,2106.0129472948,250,0,0,yes,Available
1285448661,"Top Creamery Milk Tea","Top Creamery Green Mango Fruit Syrup (1kgx12L)","Top Creamery Green Mango Fruit Syrup",174.35673,0,each,0,275,0,0,yes,Available
11791591,"Top Creamery Syrups","Top Creamery Hazelnut Flavored Syrup (1kgx12L)","Top Creamery Hazelnut Flavored Syrup (1kg)",171.60000030774,50,piece,8580.000015387,245,0,0,yes,Available
649994240,"Top Creamery Milk Tea","Top Creamery Hokkaido Milk Tea Powder (500gx40packs)","Top Creamery Hokkaido Milk Tea  (500g)",163.91919191919,28,each,4589.7373737373,220,0,0,yes,Available
14091599,"Top Creamery Shake, Slush, Frappe","Top Creamery Honeydew PF (1kgx20packs)","Top Creamery Honeydew Powdered Flavor (1kgx20packs)",226.30506566604,14,piece,3168.2709193246,220,0,0,yes,Available
1113059408,"Top Creamery Syrups","Top Creamery Kiwi Fruit Juice Syrup (1kgx12L)","Top Creamery Kiwi Fruit Juice Syrup (1kg)",171.6,18,each,3088.8,240,0,0,yes,Available
333974053,"Top Creamery Milk Tea","Top Creamery Lautan NDC (25kg)","Top Creamery Lautan NDC (25kg)",2490,0,each,0,3200,0,0,yes,Available
1234,"Top Creamery Syrups","Top Creamery Lemon Fruit Syrup (1kgx12L)","Top Creamery Lemon Fruit Syrup (1kg)",148.2,50,liter,7410,210,0,0,yes,Available
66773269,"Top Creamery Syrups","Top Creamery Mango Fruit Syrup (1kgx12L)","TC Mango Fruit Syrup (1kg)",0,,piece,0,0,0,0,yes,Available
33956701,Stocks,"Top Creamery Mango Jam 1kg","Top Creamery Mango Jam 1kg",0,,piece,0,0,0,0,yes,Available
80002871,Stocks,"Top Creamery Mango Lychee Powder Flavors 1kg","Top Creamery Mango Lychee Powder Flavors 1kg",179.4,16,piece,2870.4,255,0,0,yes,Available
85177765,"Top Creamery Shake, Slush, Frappe","Top Creamery Mango PF (40packsx500g) ","Top Creamery Mango Powdered Flavor (500g) ",108.72105263158,0,piece,0,140,0,0,yes,Available
83333569,"Top Creamery Syrups","Top Creamery Mango Syrup 1L","Top Creamery Mango Syrup 1L",0,,piece,0,0,0,0,yes,Available
76656347,Stocks,"Top Creamery Mango Syrup 750ml","Top Creamery Mango Syrup 750ml",0,,piece,0,0,0,0,yes,Available
673892564,"Top Creamery Milk Tea","Top Creamery Matcha Milk Tea (500gx40packs)","Top Creamery Matcha Milk Tea  (500g)",203.8295834032,0,each,0,270,0,0,yes,Available
42501909,"Top Creamery Shake, Slush, Frappe","Top Creamery Melon Powdered Flavor 1kg","Top Creamery Melon Powdered Flavor 1kg",124.8,0,piece,0,205,0,0,yes,Available
68399276,Stocks,"Top Creamery mint Syrup 750ml","Top Creamery mint Syrup 750ml",269.1,3,piece,807.3,365,0,0,yes,Available
99620684,"Top Creamery Hot/Cold Ice Blend","Top Creamery Mocha Hot/Ice Cold Blend (500gx40packs)","Top Creamery Mocha Hot/Ice Cold Blend (500gx40packs)",120.88139317958,33,piece,3989.0859749261,170,0,0,yes,Available
285454431,"Toppings &amp; Sinkers","Top Creamery Nata de Coco (1kgx20packs)","Top Creamery Nata de Coco (1kg)",112.54736842105,0,each,0,190,0,0,yes,Available
08604408,"Top Creamery Shake, Slush, Frappe","Top Creamery Nougat Supreme PF(750gx20packs)","Top Creamery Nougat Supreme Powdered Flavor (750g)",241.8,-18,kilogram,0,325,0,0,yes,Available
12865079,"Top Creamery Syrups","Top Creamery Orange Fruit Syrup (2.5kg)","Top Creamery Orange Fruit Syrup (2.5kgx4gal)",382.2,0,piece,0,470,0,0,yes,Available
87668025,Stocks,"Top Creamery Passion Fruit Jam ","Top Creamery Passion Fruit Jam ",0,,piece,0,0,0,0,yes,Available
19259154,"Top Creamery Syrups","Top Creamery Passion Fruit Syrup (1kgx12L)","Top Creamery Passion Fruit Syrup (1kg)",167.80227272728,0,piece,0,200,0,0,yes,Available
1009794550,"Top Creamery Syrups","Top Creamery Peach Fruit Syrup (1kgx12L)","Top Creamery Peach Fruit Syrup (1kg)",144.3,8,each,1154.4,205,0,0,yes,Available
26602448,"Top Creamery Syrups","Top Creamery Peppermint Syrup 1L","Top Creamery Peppermint Syrup 1L",310.5,1,piece,310.5,355,0,0,yes,Available
50096602,Stocks,"Top Creamery Pure Coffee Powder (400gx20pcks)","Top Creamery Pure Coffee Powder (400g)",358.87369869016,11,piece,3947.6106855918,520,0,0,yes,Available
524770110,Stocks,"Top Creamery Pure Matcha Powder (200g)","Top Creamery Pure Matcha Powder (200g)",741,0,piece,0,960,0,0,yes,Available
319394068,"Top Creamery Milk Tea","Top Creamery Roasted Oolong Tea (600gx12)","Top Creamery Roasted Oolong Tea (600g)",396.20625,0,each,0,520,0,0,yes,Available
1029555853,"Top Creamery Shake, Slush, Frappe","Top Creamery Salted Caramel PF (1kgx20packs)","Top Creamery Salted Caramel Powdered Flavor (1kg)",202.79723747264,54,each,10951.050823523,270,0,0,yes,Available
282201046,"Top Creamery Syrups","Top Creamery Salted Caramel Syrup (1kgx12L)","Top Creamery Salted Caramel Syrup (1kg)",171.60013729977,37,each,6349.2050800915,240,0,0,yes,Available
66783947,"Coffee Beans","Top Creamery Signature Series (Hazelnut Dark Chocolate) 454g","Top Creamery Signature Series (Hazelnut Dark Chocolate) 454g",375.4,0,piece,0,481,0,0,yes,Available
753316110,"Top Creamery Baking","Top Creamery Skimmed Milk 750g","Top Creamery Skimmed Milk 750g",282.6414893617,1,piece,282.6414893617,345,0,0,yes,Available
09186156,"Toppings &amp; Sinkers","Top Creamery Strawberry Fruit Jam (1kg)","Top Creamery Strawberry Fruit Jam (1kg)",222.39330143541,12,piece,2668.7196172249,320,0,0,yes,Available
1029796844,"Top Creamery Syrups","Top Creamery Strawberry Fruit Syrup (1kgx12L)","Top Creamery Strawberry Fruit Syrup (1kg)",159.919524618,17,each,2718.631918506,225,0,0,yes,Available
